UKPRN,HE Provider,Austria,Belgium,Bulgaria,Canary Islands,Croatia,Cyprus (European Union),Cyprus not otherwise specified,Czech Republic,Denmark,Estonia,Finland,France,French Guiana,Germany,Gibraltar,Greece,Guadeloupe,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Martinique,Mayotte,Netherlands,Poland,Portugal,Romania,Réunion,Slovakia,Slovenia,Åland Islands,Spain,Sweden,European Union not otherwise specified,Total European Union,Total
10032072,The Cambridge Theological Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10003324,The Institute of Cancer Research,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,35
10001143,Canterbury Christ Church University,0,5,25,0,45,110,0,0,0,0,0,15,0,15,20,15,0,0,65,25,5,5,0,0,0,0,5,5,5,25,0,50,0,0,40,5,0,500,725
10007814,Cardiff University,20,45,125,5,10,130,0,10,15,5,10,160,0,100,10,200,0,15,90,130,10,25,25,35,0,0,45,80,30,55,0,10,5,0,100,20,0,"1,505","7,975"
10007854,Cardiff Metropolitan University,0,5,5,0,0,15,0,0,0,0,0,15,0,40,55,25,0,0,50,10,0,5,0,0,0,0,5,10,5,5,0,0,0,0,25,0,0,280,"1,315"
10007141,The University of Central Lancashire,5,5,15,0,0,65,0,15,0,10,10,35,0,65,30,35,0,5,40,15,15,30,0,5,0,0,15,15,25,20,0,5,0,0,30,5,0,525,"2,280"
10007848,University of Chester,5,5,0,0,0,20,0,5,5,0,0,10,0,25,20,10,0,0,45,10,0,0,0,5,0,0,5,5,0,5,0,5,0,0,25,5,0,205,905
10007137,The University of Chichester,0,0,0,0,0,5,0,5,0,5,0,5,0,15,10,0,0,0,5,15,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,90,175
10001546,The College of Integrated Chinese Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10001419,Christie's Education Limited,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55
10010213,The City College,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10001478,"City, University of London",50,55,70,0,10,90,0,30,35,10,20,185,0,240,10,300,0,25,40,370,15,65,30,5,0,0,35,65,45,105,0,5,0,0,110,40,30,"2,080","7,375"
10007912,Cliff College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
10013357,The Academy of Contemporary Music,0,0,5,0,0,0,0,0,5,0,0,5,0,10,0,5,0,0,0,10,0,0,0,0,0,0,5,5,0,5,0,0,0,0,10,5,0,75,90
10001653,Conservatoire for Dance and Drama,0,10,0,0,0,0,0,0,5,5,5,20,0,10,0,5,0,0,15,30,0,0,0,0,0,0,5,0,5,0,0,0,0,0,15,5,0,155,495
10007761,Courtauld Institute of Art,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,20,0,0,0,0,0,0,10,5,0,0,0,0,0,0,5,0,0,70,180
10034324,Court Theatre Training Company Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15
10001726,Coventry University,10,70,420,5,45,145,0,20,10,50,15,85,0,50,0,150,0,25,80,95,130,420,5,10,0,0,15,360,270,635,0,35,0,0,75,15,0,"3,245","11,275"
10007822,Cranfield University,10,10,0,0,0,5,0,5,10,0,5,235,0,55,0,80,0,5,30,110,5,0,0,15,0,0,35,45,20,0,0,0,5,0,235,5,0,940,"2,090"
10006427,University for the Creative Arts,5,10,20,0,5,45,0,10,0,0,15,30,0,20,0,25,0,5,10,35,15,40,5,0,0,0,5,15,30,15,0,5,0,0,30,10,0,400,850
10007842,University of Cumbria,0,0,0,0,5,5,0,0,0,0,0,10,0,65,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,165,235
10001883,De Montfort University,10,15,35,0,5,235,0,5,5,5,5,40,0,35,5,40,0,10,40,45,5,90,0,0,0,0,30,280,30,20,0,10,0,0,25,25,0,"1,040","4,710"
10007851,University of Derby,15,5,20,0,25,85,0,105,5,0,5,20,0,20,5,40,0,5,40,25,10,75,5,5,0,0,20,90,25,100,0,30,0,0,35,10,0,815,"1,530"
10007852,The University of Dundee,5,15,60,5,5,30,0,10,15,5,40,70,0,105,0,45,0,15,75,55,20,35,5,5,0,0,10,45,10,15,0,15,5,0,50,40,0,815,"2,195"
10007143,University of Durham,20,40,25,0,5,60,0,25,10,10,10,140,0,175,10,65,0,50,20,140,15,20,20,5,0,0,35,45,20,35,0,10,0,0,65,30,0,"1,100","5,175"
10007789,The University of East Anglia,15,35,25,0,5,100,0,10,5,5,10,90,0,65,5,45,0,10,35,85,20,90,15,0,0,0,25,35,25,40,0,0,0,0,70,15,0,895,"3,810"
10007144,The University of East London,10,10,20,0,5,10,0,5,0,0,5,25,0,30,5,30,0,5,45,60,5,5,5,0,0,0,5,20,25,70,0,5,0,0,20,10,0,440,"1,315"
10032282,The Queen's Foundation for Ecumenical Theological Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10007823,Edge Hill University,0,0,0,0,0,5,0,5,0,0,0,5,0,10,5,5,0,0,30,0,0,5,0,5,0,0,5,5,0,0,0,0,0,0,10,0,0,95,280
10007772,Edinburgh Napier University,20,25,95,5,5,30,0,25,20,5,35,160,0,325,0,80,0,20,140,145,15,20,5,15,0,0,25,60,20,25,0,20,5,0,105,45,25,"1,535","2,575"
10007790,The University of Edinburgh,110,110,130,5,25,170,0,55,70,35,85,255,0,470,5,295,0,75,225,340,25,125,50,20,0,0,155,180,60,90,0,90,20,0,315,140,0,"3,725","12,025"
10007791,The University of Essex,15,20,80,0,35,325,0,35,20,30,25,245,0,75,5,145,0,20,65,145,20,105,10,5,0,0,10,60,35,220,0,35,0,0,80,25,0,"1,885","4,345"
10002113,East End Computing and Business College Limited,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,50,50
10008173,University College of Estate Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007792,The University of Exeter,25,80,35,0,5,25,0,15,15,5,10,335,0,135,15,55,0,40,45,165,0,25,25,5,0,0,50,40,50,60,0,15,5,0,165,40,10,"1,490","6,010"
10008640,Falmouth University,5,5,50,0,0,10,0,10,0,5,5,25,0,25,0,5,0,0,5,30,10,45,5,0,0,0,5,10,10,60,0,10,0,0,15,5,0,365,650
10045476,Met Film School Limited,0,0,5,0,0,5,0,0,5,0,0,5,0,5,0,5,0,0,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,5,20,0,80,155
10004511,The National Film and Television School,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,0,0,50,105
10038763,ForMission Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10022087,Futureworks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
10007762,Glasgow Caledonian University,10,10,90,0,5,40,0,5,10,5,35,35,0,75,5,65,0,15,130,80,5,15,5,5,0,0,10,55,5,10,0,10,10,0,40,40,0,810,"2,020"
10002681,Glasgow School of Art,5,0,5,0,0,5,0,5,20,0,10,40,0,35,0,20,0,10,25,15,5,15,5,0,0,0,10,30,10,5,0,0,0,0,15,10,0,310,785
10007794,The University of Glasgow,50,60,185,0,20,45,180,110,30,15,115,265,0,335,0,230,0,100,140,310,35,110,40,20,0,0,85,100,30,85,0,120,15,0,235,105,0,"3,175","8,815"
10007145,University of Gloucestershire,0,0,5,0,0,0,0,0,0,5,0,10,0,10,0,0,0,0,10,15,0,0,0,0,0,0,5,5,10,5,0,0,0,0,15,5,0,115,505
10007833,Glyndŵr University,10,0,5,0,0,5,0,0,0,0,5,345,0,455,0,5,0,0,10,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,10,0,0,880,"1,005"
10002718,Goldsmiths College,15,20,10,0,5,20,0,10,20,5,10,85,0,115,5,60,0,10,25,190,5,15,5,0,0,0,30,35,30,20,0,5,5,0,70,30,0,870,"2,530"
10007146,The University of Greenwich,10,20,145,0,10,15,0,20,10,10,20,80,0,65,5,60,0,10,65,175,35,150,5,10,0,0,25,35,55,255,0,15,0,0,45,20,0,"1,370","3,525"
10007937,GSM London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,125
10007825,Guildhall School of Music and Drama,5,5,15,0,0,0,0,0,5,0,5,10,0,20,0,5,0,0,10,10,5,5,0,0,0,0,10,10,25,0,0,0,0,0,25,5,0,175,340
10040812,Harper Adams University,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,60,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,90,195
10007764,Heriot-Watt University,10,15,20,5,5,25,0,10,10,5,10,210,0,135,0,120,0,15,45,100,10,10,5,5,0,0,30,45,15,10,0,10,0,0,90,30,0,990,"3,140"
10007147,University of Hertfordshire,5,5,10,0,15,80,0,5,20,0,5,25,0,45,5,45,0,5,160,45,15,35,5,5,0,0,20,45,55,25,0,15,0,0,65,15,10,785,"3,965"
10007765,Heythrop College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20
10007148,The University of Huddersfield,5,5,35,0,0,125,0,15,0,0,0,80,0,25,0,35,0,0,15,30,10,55,0,0,0,0,5,50,15,80,0,10,0,0,25,5,0,630,"3,390"
10007149,The University of Hull,5,10,15,0,0,65,0,0,5,0,0,200,0,25,5,35,0,10,25,30,5,15,0,5,0,0,15,25,10,60,0,5,0,0,30,5,0,610,"1,935"
10003270,"Imperial College of Science, Technology and Medicine",65,100,35,5,10,165,0,35,15,15,20,480,0,330,0,295,0,60,85,375,10,20,30,10,0,0,70,120,70,170,0,40,15,0,385,50,0,"3,075","9,560"
10004023,London College of International Business Studies Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,15
10035638,Institute of Contemporary Music Performance,5,10,0,0,0,0,0,0,0,5,5,35,0,10,0,10,0,5,5,60,0,5,0,0,0,0,5,15,10,10,0,5,0,0,20,15,0,235,310
10007767,Keele University,0,5,0,0,5,30,0,5,0,0,5,25,0,10,10,20,0,0,25,15,0,0,5,0,0,0,5,10,5,10,0,5,0,0,20,5,0,230,"1,115"
10007150,The University of Kent,20,80,35,0,10,120,0,15,10,5,25,315,0,160,10,165,0,25,30,185,10,25,25,10,0,0,45,40,45,60,0,10,0,0,150,20,0,"1,650","4,545"
10003645,King's College London,100,145,135,0,15,115,0,50,50,20,55,800,0,475,5,210,0,55,115,590,10,40,60,10,0,0,125,170,80,200,5,55,10,0,290,100,0,"4,080","11,175"
10008325,KLC School of Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
10003678,Kingston University,15,15,25,0,10,40,0,5,10,5,10,50,0,60,35,85,0,10,90,110,15,10,5,5,0,0,15,30,35,45,0,10,5,0,55,20,0,815,"2,965"
10009285,Kogan Academy of Dramatic Arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10007768,The University of Lancaster,25,25,125,0,10,150,0,10,5,5,5,150,0,110,5,95,0,20,25,110,20,40,10,5,0,0,15,95,70,105,0,10,0,0,170,15,0,"1,435","4,680"
10066551,LCCM AU UK Limited,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,20,0,0,0,0,0,0,5,5,5,0,0,0,0,0,10,5,0,65,90
10003854,Leeds Arts University,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30,125
10003861,Leeds Beckett University,5,5,0,0,0,95,0,5,5,0,0,15,0,30,20,30,0,5,30,30,5,10,0,5,0,0,15,20,10,15,0,0,0,0,45,5,0,415,"1,385"
10007795,The University of Leeds,10,45,125,0,5,190,0,10,15,5,10,130,0,95,5,130,0,10,60,220,20,55,10,5,0,0,35,75,15,70,0,10,5,0,115,25,0,"1,510","8,085"
10003863,Leeds Trinity University,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,30,50
10007796,The University of Leicester,10,10,15,0,5,145,0,0,5,10,5,65,0,20,5,50,0,5,10,70,0,40,5,0,0,0,10,45,5,30,0,5,0,0,40,15,0,635,"4,250"
10007151,The University of Lincoln,5,0,0,0,0,20,0,10,0,5,10,5,0,50,0,20,0,0,10,15,0,0,0,0,0,0,5,15,0,20,0,0,0,0,25,0,0,230,"1,200"
10003956,Liverpool Hope University,0,0,5,0,0,0,0,0,0,5,0,5,0,10,5,5,0,0,35,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,95,185
10003957,Liverpool John Moores University,5,5,10,0,0,30,0,5,5,0,0,20,0,40,40,45,0,0,90,35,5,5,0,0,0,0,15,10,10,10,0,0,0,0,20,0,0,400,"1,635"
10003945,The Liverpool Institute for Performing Arts,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,170
10006842,The University of Liverpool,5,10,50,0,5,80,0,20,10,5,5,45,0,40,15,75,0,10,95,100,0,15,0,5,0,0,30,90,40,85,0,15,5,0,75,20,0,945,"7,960"
10003958,Liverpool School of Tropical Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30,170
10007820,Grŵp Llandrillo Menai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007162,"University of the Arts, London",45,60,40,0,15,35,0,30,55,20,40,375,0,220,5,110,0,35,50,405,35,55,10,10,0,0,55,180,160,75,5,20,15,0,220,90,0,"2,460","9,175"
10004060,London School of Business and Finance (UK) Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10007769,London Business School,5,10,0,0,0,0,0,0,10,0,5,50,0,55,0,15,0,0,5,55,0,0,0,0,0,0,20,10,20,0,0,0,0,0,40,5,0,315,"1,380"
10007797,University of London (Institutes and activities),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35,90
10039082,City and Guilds of London Art School,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25
10015506,The London College UCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,15,15
10004048,London Metropolitan University,5,20,30,0,5,15,0,5,10,5,20,35,0,40,5,30,0,10,25,145,0,25,0,0,0,0,10,70,25,40,0,10,0,0,50,15,0,645,995
10004078,London South Bank University,5,10,30,0,5,10,0,5,5,5,10,35,0,65,0,30,0,5,70,75,5,15,0,0,0,0,30,25,25,25,0,0,0,0,45,25,0,570,"1,600"
10004063,London School of Economics and Political Science,80,80,20,0,0,60,0,25,45,5,30,425,0,425,0,105,0,20,30,265,5,15,20,10,0,0,90,75,30,35,0,20,5,0,100,40,0,"2,060","7,885"
10007771,London School of Hygiene and Tropical Medicine,5,5,0,0,0,0,0,0,5,0,0,15,0,20,0,5,0,0,5,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,5,0,105,550
10022285,London School of Management Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
10004075,London School of Theology,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35
10004079,London Studio Centre,5,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40,60
10004113,Loughborough University,15,50,35,0,5,45,0,10,5,5,5,110,0,85,5,95,0,5,40,80,0,15,15,10,0,0,35,35,20,55,0,5,0,0,75,10,0,880,"3,830"
10009612,Luther King House Educational Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10004180,The Manchester Metropolitan University,5,25,35,0,0,170,0,10,5,5,10,40,0,65,25,85,0,5,80,70,15,15,5,5,0,0,40,55,35,60,0,10,5,0,70,20,0,970,"2,470"
10007798,The University of Manchester,30,70,140,5,15,185,0,45,20,30,25,240,0,175,5,220,0,70,80,265,25,125,15,10,0,0,50,110,60,435,0,35,10,0,255,35,0,"2,785","13,750"
10009527,Istituto Marangoni Limited,5,15,5,0,0,0,0,5,5,0,0,15,0,15,0,5,0,5,5,35,0,5,0,0,0,0,5,5,10,5,0,5,0,0,45,20,0,210,665
10023452,The Markfield Institute of Higher Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10020416,Missio Dei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004320,The Metanoia Institute,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30
10004351,Middlesex University,5,20,60,0,10,25,0,105,50,10,10,35,0,70,5,50,0,5,80,110,25,155,5,15,0,0,20,350,325,85,0,75,10,0,55,50,0,"1,825","4,510"
10004365,Millennium Performing Arts Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10004450,Mountview Academy of Theatre Arts,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,55
10000216,All Nations Christian College,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,30
10004538,Nazarene Theological College,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60
10007799,Newcastle University,10,30,70,0,5,140,0,20,10,10,15,95,0,125,15,200,0,20,50,115,10,115,10,10,0,0,85,45,15,45,0,10,0,0,90,10,0,"1,375","6,785"
10048199,New College of the Humanities,5,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,40,60
10007832,Newman University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20
